Time,Price
2022-06-23,21098.41
2022-06-24,21219.46
2022-06-25,21474.19
2022-06-26,21031.85
2022-06-27,20718.16
2022-06-28,20251.96
2022-06-29,20094.16
2022-06-30,19908.49
2022-07-01,19249.33
2022-07-02,19225.66
2022-07-03,19294.21
2022-07-04,20212.81
2022-07-05,20158.69
2022-07-06,20545.04
2022-07-07,21611.8
2022-07-08,21592.65
2022-07-09,21582.17
2022-07-10,20846.53
2022-07-11,19944.25
2022-07-12,19309.71
2022-07-13,20230.81
2022-07-14,20577.38
2022-07-15,20827.27
2022-07-16,21199.01
2022-07-17,20792.81
2022-07-18,22447.39
2022-07-19,23399.91
2022-07-20,23222.77
2022-07-21,23153.54
2022-07-22,22686.32
2022-07-23,22452.14
2022-07-24,22585.4
2022-07-25,21305.59
2022-07-26,21258.08
2022-07-27,22960.19
2022-07-28,23855.65
2022-07-29,23769.15
2022-07-30,23646.03
2022-07-31,23308.14
2022-08-01,23271.57
2022-08-02,22991.49
2022-08-03,22825.25
2022-08-04,22622.99
2022-08-05,23319.22
2022-08-06,22956.4
2022-08-07,23179.86
2022-08-08,23817.72
2022-08-09,23156.66
2022-08-10,23959.67
2022-08-11,23943.36
2022-08-12,24412.17
2022-08-13,24449.86
2022-08-14,24313.71
2022-08-15,24101.69
2022-08-16,23858.64
2022-08-17,23338.03
2022-08-18,23201.51
2022-08-19,20833.43
2022-08-20,21142.06
2022-08-21,21514.79
2022-08-22,21399.66
2022-08-23,21520.62
2022-08-24,21369.05
2022-08-25,21565.47
2022-08-26,20247.99
2022-08-27,20038.42
2022-08-28,19554.08
2022-08-29,20292.37
2022-08-30,19813.51
2022-08-31,20050.28
2022-09-01,20129.93
2022-09-02,19957.44
2022-09-03,19834.79
2022-09-04,20003.46
2022-09-05,19793.29
2022-09-06,18791.95
2022-09-07,19287.52
2022-09-08,19321.77
2022-09-09,21369.73
2022-09-10,21655.13
2022-09-11,21836.45
2022-09-12,22400.52
2022-09-13,20173.77
2022-09-14,20233.68
2022-09-15,19700.15
2022-09-16,19804.02
2022-09-17,20118.35
2022-09-18,19417.72
2022-09-19,19541.28
2022-09-20,18879.95
2022-09-21,18468.05
2022-09-22,19405.96
2022-09-23,19291.13
2022-09-24,18924.39
2022-09-25,18809.94
2022-09-26,19230.96
2022-09-27,19081.4
2022-09-28,19412.67
2022-09-29,19593.46
2022-09-30,19425.63
2022-10-01,19313.96
2022-10-02,19058.15
2022-10-03,19632.35
2022-10-04,20344.58
2022-10-05,20160.74
2022-10-06,19965.12
2022-10-07,19532.81
2022-10-08,19419.32
2022-10-09,19442.41
2022-10-10,19131.36
2022-10-11,19058.29
2022-10-12,19154.85
2022-10-13,19378.91
2022-10-14,19182.01
2022-10-15,19069.72
2022-10-16,19264.26
2022-10-17,19550.49
2022-10-18,19330.29
2022-10-19,19123.89
2022-10-20,19043.54
2022-10-21,19166.4
2022-10-22,19207.57
2022-10-23,19572.6
2022-10-24,19331.06
2022-10-25,20087.18
2022-10-26,20776.76
2022-10-27,20295.28
2022-10-28,20599.89
2022-10-29,20820.19
2022-10-30,20630.65
2022-10-31,20492.56
2022-11-01,20480.27
2022-11-02,20150.33
2022-11-03,20207.99
2022-11-04,21150.6
2022-11-05,21301.57
2022-11-06,20910.59
2022-11-07,20593.73
2022-11-08,18544.7
2022-11-09,15820.02
2022-11-10,17559.67
2022-11-11,17007.72
2022-11-12,16773.9
2022-11-13,16307.47
2022-11-14,16592.04
2022-11-15,16879.14
2022-11-16,16648.05
2022-11-17,16680.21
2022-11-18,16677.95
2022-11-19,16683.72
2022-11-20,16253.6
2022-11-21,15760.19
2022-11-22,16198.25
2022-11-23,16590.98
2022-11-24,16588.46
2022-11-25,16508.33
2022-11-26,16451.53
2022-11-27,16420.87
2022-11-28,16207.01
2022-11-29,16431.79
2022-11-30,17162.35
2022-12-01,16978.64
2022-12-02,17094.49
2022-12-03,16888.31
2022-12-04,17111.76
2022-12-05,16966.84
2022-12-06,17086.52
2022-12-07,16837.85
2022-12-08,17226.02
2022-12-09,17126.85
2022-12-10,17129.19
2022-12-11,17094.83
2022-12-12,17208.66
2022-12-13,17775.32
2022-12-14,17801.37
2022-12-15,17359.21
2022-12-16,16658.44
2022-12-17,16780.55
2022-12-18,16742.74
2022-12-19,16442.79
2022-12-20,16901.12
2022-12-21,16821.13
2022-12-22,16816.01
2022-12-23,16780.97
2022-12-24,16837.16
2022-12-25,16829.1
2022-12-26,16916.07
2022-12-27,16700.54
2022-12-28,16540.47
2022-12-29,16631.24
2022-12-30,16599.47
2022-12-31,16531.31
2023-01-01,16613.87
2023-01-02,16670.08
2023-01-03,16670.16
2023-01-04,16846.82
2023-01-05,16825.87
2023-01-06,16946.16
2023-01-07,16942.73
2023-01-08,17115.81
2023-01-09,17179.03
2023-01-10,17442.44
2023-01-11,17938.0
2023-01-12,18849.0
2023-01-13,19932.05
2023-01-14,20954.52
2023-01-15,20878.94
2023-01-16,21188.92
2023-01-17,21136.12
2023-01-18,20678.47
2023-01-19,21082.28
2023-01-20,22676.2
2023-01-21,22789.92
2023-01-22,22714.99
2023-01-23,22917.47
2023-01-24,22637.8
2023-01-25,23066.28
2023-01-26,23009.15
2023-01-27,23077.75
2023-01-28,23031.02
2023-01-29,23747.26
2023-01-30,22833.34
2023-01-31,23129.7
2023-02-01,23730.52
2023-02-02,23470.8
2023-02-03,23437.21
2023-02-04,23332.1
2023-02-05,22940.79
2023-02-06,22761.44
2023-02-07,23252.78
2023-02-08,22961.13
2023-02-09,21807.55
2023-02-10,21830.84
