Time,Price
2017-10-23,0.001543333333333334
2017-10-24,0.0013606666666666674
2017-10-25,0.0013866666666666673
2017-10-26,0.0013686666666666673
2017-10-27,0.0013306666666666673
2017-10-28,0.0013806666666666672
2017-10-29,0.0014196666666666672
2017-10-30,0.0014680000000000006
2017-10-31,0.0014686666666666674
2017-11-01,0.0014803333333333337
2017-11-02,0.0014960000000000006
2017-11-03,0.0014850000000000002
2017-11-04,0.0015056666666666667
2017-11-05,0.0015163333333333333
2017-11-06,0.001533666666666667
2017-11-07,0.0015210000000000004
2017-11-08,0.0016603333333333338
2017-11-09,0.0016880000000000003
2017-11-10,0.0016813333333333335
2017-11-11,0.0014700000000000002
2017-11-12,0.0014330000000000002
2017-11-13,0.0014160000000000004
2017-11-14,0.001520666666666667
2017-11-15,0.0016090000000000002
2017-11-16,0.001687666666666667
2017-11-17,0.0017230000000000004
2017-11-18,0.0017206666666666672
2017-11-19,0.0017583333333333338
2017-11-20,0.001765666666666667
2017-11-21,0.0019363333333333333
2017-11-22,0.0022276666666666664
2017-11-23,0.002441333333333333
2017-11-24,0.002530333333333333
2017-11-25,0.0024973333333333336
2017-11-26,0.0025073333333333336
2017-11-27,0.0026270000000000004
2017-11-28,0.0026810000000000007
2017-11-29,0.0027840000000000005
2017-11-30,0.0027470000000000007
2017-12-01,0.002750333333333334
2017-12-02,0.0027923333333333337
2017-12-03,0.0028820000000000004
2017-12-04,0.0030770000000000003
2017-12-05,0.0031873333333333337
2017-12-06,0.0032690000000000006
2017-12-07,0.0032913333333333336
2017-12-08,0.0032436666666666673
2017-12-09,0.0032150000000000004
2017-12-10,0.0032860000000000003
2017-12-11,0.003528
2017-12-12,0.0037943333333333336
2017-12-13,0.004113666666666667
2017-12-14,0.0042903333333333335
2017-12-15,0.005477666666666668
2017-12-16,0.006513666666666668
2017-12-17,0.0077030000000000015
2017-12-18,0.0075136666666666685
2017-12-19,0.007825333333333335
2017-12-20,0.008438000000000003
2017-12-21,0.008889333333333336
2017-12-22,0.00925666666666667
2017-12-23,0.00990666666666667
2017-12-24,0.01106766666666667
2017-12-25,0.011850000000000005
2017-12-26,0.011780000000000004
2017-12-27,0.011390000000000003
2017-12-28,0.011493333333333335
2017-12-29,0.011273333333333335
2017-12-30,0.011700000000000002
2017-12-31,0.011486666666666668
